,Season,No. in series,Company,Deal,Industry,Entrepreneur Gender,ASK,Unnamed: 7,Unnamed: 8,DEAL,Unnamed: 10,Unnamed: 11,Royalty Deal?,Barbara,Mark,Lori,Robert Herjavec,Daymond,Kevin,Guest,# Sharks,$ per shark,Details / Notes,Description,url1,url2,url3,url4,url5,company_lower
476,6.0,24.0,Forus,No,Fitness / Sports,Male,,,,,,,,,,,,,,,0.0,,,ABC HIT TV SHOW: SHARK TANK. Shop Mens Shop Womens Watch Episode. Next Previous. GAMECHANGER. ... FORUS Donates 10% of our sales to Children's Charities. Learn More.,http://www.wearforus.com/,http://cartermatt.com/160603/shark-tank-review-pullypalz-bee-thinking-budsies-forus-athletics/,http://sharktanksuccess.blogspot.com/2015/04/forus-athletics.html,http://emptylighthouse.com/shark-tank-recap-bee-thinking-budsies-forus-athletics-and-pullypalz-379114317,http://thesharktankproducts.com/products/forus-shoes/,forus
477,6.0,25.0,NeatCheeks,Yes,Children / Education,Female,,,,"$150,000 ",25%,"$600,000 ",,1,,,,,,,1.0,"$150,000 ",,"NeatCheeks natural baby face wipes are the first-ever naturally flavored wipes for kids! As Seen On Shark Tank, NeatCheeks are sweetened with Stevia extract, non-GMO ...",https://www.neatcheeks.com/,https://www.neatcheeks.com/tag/shark-tank/,http://heavy.com/entertainment/2015/04/neat-cheeks-flavored-wipes-kids-shark-tank-products-season-6-episodes-april-17/,http://abc.go.com/shows/shark-tank/episode-guide/season-6/25-week-24-neatcheeks-melni-connectors-beneath-the-ink-pittmoss,http://heavy.com/news/2015/08/neat-cheeks-shark-tank-wipes-products-episodes-deals-barbara/,neatcheeks
478,6.0,25.0,Melni,Yes,Uncertain / Other,Male,,,,"$500,000 ",12%,"$4,166,667 ",,,1,,,,,,1.0,"$500,000 ",,"Melni Connectors are revolutionizing the electrical industry by offering a faster, safer and cost-effective way to transfer power.",http://www.melniconnectors.com/,http://sharktanksuccess.blogspot.com/2015/04/melni-connectors.html,http://www.bustle.com/articles/76427-where-to-buy-shark-tanks-melni-connector-everything-else-you-need-to-know-about-the,http://emptylighthouse.com/shark-tank-recap-beneath-ink-melni-connectors-neatcheeks-and-pittmoss-150781522,http://abc.go.com/shows/shark-tank/episode-guide/season-6/25-week-24-neatcheeks-melni-connectors-beneath-the-ink-pittmoss,melni
479,6.0,25.0,Beneath the Ink,No,Software / Tech,Mixed Team,,,,,,,,,,,,,,,0.0,,,"Beneath the Ink provides intuitive, digital content creation for both web and ebook publishing. Welcome to the future of reading! Create. Quickly and easily produce ...",https://www.beneaththeink.com/,http://heavy.com/entertainment/2015/04/beneath-the-ink-ebook-links-shark-tank-products-episodes-season-6-april-17/,http://sharktanksuccess.blogspot.com/2015/04/beneath-ink.html,http://emptylighthouse.com/shark-tank-recap-beneath-ink-melni-connectors-neatcheeks-and-pittmoss-150781522,http://sharktankblog.com/business/beneath-the-ink/,beneaththeink
480,6.0,25.0,PittMoss,Yes,Green/CleanTech,Male,,,,"$600,000 ",35%,"$1,714,286 ",,,1,,1.0,,1,,3.0,"$200,000 ",,"PittMoss, a sustainable alternative to peat moss, entered the Shark Tank on April 17. Heavy interviewed creator Mont Handley.",http://heavy.com/entertainment/2015/04/pitt-moss-peat-shark-tank-products-episodes-season-6-april-17/,http://pittmoss.com/,http://www.greenhousegrower.com/business-management/pittmoss-is-featured-on-episode-of-shark-tank/,https://www.facebook.com/pittmossLLC,http://www.bizjournals.com/pittsburgh/blog/financial-district/2015/04/pittmoss-to-pitch-shark-tank-panelists.html,pittmoss
481,6.0,26.0,ZinePak,Yes,Media / Entertainment,Female,,,,"$725,000 ",18%,"$4,142,857 ",,,,1,1.0,,,,2.0,"$362,500 ",,"To celebrate ZinePak’s swim in the Tank, we gave 11 lucky SuperFans AWESOME prize packages! Although this promotion is over, we'll have more contests soon.",http://www.zinepak.com/shark-tank,http://www.inc.com/donna-fenn/zinepak-emerges-victorious-from-shark-tank-with-725k.html,http://www.inquisitr.com/2040156/shark-tank-does-zinepak-get-a-deal/,http://heavy.com/entertainment/2015/04/zine-pak-cd-magazine-fan-packs-shark-tank-products-episodes-season-6-april-24/,http://abc.go.com/shows/shark-tank/episode-guide/season-6/26-week-25-zinepak-snagastool-buck-mason-noene-usa,zinepak
482,6.0,26.0,snagastool,No,Software / Tech,Male,,,,,,,,,,,,,,,0.0,,,Snag the best seat in the house. SnagaStool is a premium bar stool experience that allows you to make reservations for events and popular nights.,http://snagastool.com/,http://snagastool.com/news/shark-tank-blog/,http://abc.go.com/shows/shark-tank/episode-guide/season-6/26-week-25-zinepak-snagastool-buck-mason-noene-usa,http://www.bostonmagazine.com/news/blog/2015/05/28/snagastool-shark-tank/,http://heavy.com/news/2015/08/snag-a-stool-shark-tank-bar-app-products-episodes-reruns/,snagastool
483,6.0,26.0,Buck Mason,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,Declined Robert's offer,Join Buck. Join Registering... Already a Member? Log In. Stay logged in? Login. Forgot Password? Need to Register? or. ... © BUCK MASON. All Rights Reserved 2013 ...,https://www.buckmason.com/,http://sharktanksuccess.blogspot.com/2015/04/buck-mason-mens-clothing-brand.html,http://emptylighthouse.com/shark-tank-recap-buck-mason-noene-snag-stool-and-zinepak-307853718,http://sharktankblog.com/business/buck-mason/,http://www.productsofsharktank.com/product/buck-mason/,buckmason
484,6.0,26.0,Noene,Yes,Fashion / Beauty,Male,,,,"$200,000 ",30%,"$666,667 ",,,1,,,1,,,2.0,"$100,000 ",,"NOENE® are high-tech insoles for both sneakers and shoes, that help protect your body from injury.",http://www.noeneusa.com/,http://www.noeneusa.com/shop/,http://emptylighthouse.com/shark-tank-recap-buck-mason-noene-snag-stool-and-zinepak-307853718,http://sharktanksuccess.blogspot.com/2015/04/noene-insoles.html,http://www.bustle.com/articles/77979-where-to-buy-shark-tanks-noene-insoles-so-you-can-run-like-an-nfl-pro,noene
485,6.0,27.0,AirCar,Yes,Travel,Male,,,,"$5,000,000 ",50%,"$10,000,000 ",,,,,1.0,,,,1.0,"$5,000,000 ",Contingent on getting deal to bring to continental US,"'Shark Tank' exclusive: The Air Car A Vermont man gets an assist from singer Pat Boone pitch their economical, environmentally-friendly Air Car, which runs ...",http://www.usatoday.com/videos/life/tv/2015/04/30/26657515/,http://www.marketwatch.com/story/air-powered-car-gets-5-million-shark-tank-deal-2015-05-12,http://abc.go.com/shows/shark-tank/video/vdka0_b1vwmgpt,http://www.autoblog.com/2015/05/05/air-powered-car-wins-5-million-in-fund-on-tv-show-shark-tank/,http://ens-newswire.com/2015/05/04/compressed-air-car-wins-5-million-deal-on-shark-tank/,aircar
486,6.0,27.0,Paleo Diet Foods,No,Food and Beverage,Female,,,,,,,,,,,,,,,0.0,,,"Shauna Sledge seeks an investment for Paleo Diet Foods, a line of nutrition bars following the Paleo Diet, in Shark Tank episode 626. The Paleo Diet is based on the ...",http://sharktankblog.com/business/paleo-diet-foods/,http://www.productsofsharktank.com/product/paleo-diet-foods/,http://emptylighthouse.com/shark-tank-recap-frameri-paleo-diet-foods-world-record-striper-company-zpm-554852794,http://sharktanksuccess.blogspot.com/2015/04/paleo-diet-bar.html,http://sharktankblog.com/paleo-diet-bar/,paleodietfoods
487,6.0,27.0,World Record Striper Company,Yes,Fitness / Sports,Male,,,,"$50,000 ",33%,"$151,515 ",,,1,,,,,,1.0,"$50,000 ",,Links to Articles & Videos About Greg Myerson and His 4 World Record Striper Titles. The Greg Myerson™ Rattling Technique. ... © 2016 World Record Striper Company,http://www.worldrecordstripercompany.com/,http://sharktankblog.com/business/world-record-striper-company/,http://sharktanksuccess.blogspot.com/2015/04/world-record-striper-co.html,http://www.worldrecordstripercompany.com/blog/shark-tank-its-all-about-deals/,http://www.bustle.com/articles/79656-shark-tanks-world-record-striper-company-fishing-gear-is-available-now-so-you-can-be-all,worldrecordstripercompany
488,6.0,27.0,Frameri,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,"CINCINNATI -- It's been 45 weeks since Frameri founders Konrad Billetz and Kevin Habich turned down the deal they were offered on ABC's ""Shark Tank.""",http://www.wcpo.com/news/local-news/hamilton-county/cincinnati/over-the-rhine/frameri-on-shark-tank-founders-didnt-take-the-deal-but-its-still-been-a-blur,http://www.youtube.com/watch?v=CXbNJfwkI9M,http://www.bizjournals.com/cincinnati/news/2015/04/22/this-cincinnati-startup-is-next-up-on-shark-tank.html,http://frameri.com/,http://www.cincinnati.com/story/money/2015/09/01/frameri-shark-tank/71533590/,frameri
489,6.0,28.0,Zoom,Yes,Lifestyle / Home,Female,,,,"$100,000 ",33%,"$303,030 ",,1,,,,,,,1.0,"$100,000 ",,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2013/08/zomm-update.html,http://www.zomm.com/blog/news/zomm-goes-on-shark-tank-115029/,http://heavy.com/entertainment/2015/05/zoom-interiors-designers-shark-tank-products-episodes/,http://www.huffingtonpost.com/zoom-interiors-/zoom-does-shark-tank_1_b_7258320.html,http://www.phillymag.com/business/2015/05/06/shark-tank-zoom-interiors/,zoom
490,6.0,28.0,Sunscreen Mist,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,"Mark Cuban gets very frustrated with Sunscreen Mist's Tony Fayne and Josh Kaplan during their presentation, enough so that he finally has to yell ""I'm out!",http://abc.go.com/shows/shark-tank/video/vdka0_aehmoud2,http://heavy.com/entertainment/2015/05/sunscreen-mist-shark-tank-products-episodes/,http://sunscreenmist.com/,http://sunscreenmist.com/looking-back-sunscreen-mist-on-abcs-shark-tank/,http://sharktanksuccess.blogspot.com/2015/05/sunscreen-mist.html,sunscreenmist
491,6.0,28.0,SynDaver Labs,Yes,Healthcare,Male,,,,"$3,000,000 ",25%,"$12,000,000 ",,,,,1.0,,,,1.0,"$3,000,000 ",,"SynDaver empire strikes back, promotes employee to the official title of Darth Vader; Hungry Gators sought to swim in Shark Tank company; SynDaver, EMS announce ...",http://syndaver.com/news/syndaver-to-be-featured-on-shark-tank/,http://heavy.com/entertainment/2015/05/syndaver-labs-shark-tank-products-episodes/,http://sharktankblog.com/business/syndaver-labs/,http://sharktanksuccess.blogspot.com/2015/05/syndaver-labs.html,https://www.linkedin.com/pulse/psst-hey-you-watch-me-shark-tank-tonight-dr-christopher-sakezles,syndaverlabs
492,6.0,28.0,You Kick Ass,Yes,Children / Education,Female,,,,"$100,000 ",10%,"$1,000,000 ",,,1,,,,,,1.0,"$100,000 ",,"Entrepreneurs Keri Andrews and Alesia Glidewell pitch You Kick Ass, their personalized action figures made with 3D printers, in Shark Tank episode 625.",http://sharktankblog.com/business/you-kick-ass/,http://sharktanksuccess.blogspot.com/2015/05/you-kick-ass-action-figures.html,http://www.geekwire.com/2015/you-kick-ass-the-company-that-turns-you-into-a-superhero-dives-into-shark-tank/,http://heavy.com/news/2015/08/you-kick-ass-shark-tank-action-figures-products-episodes-deals-mark/,http://3dprint.com/64139/youkickass-3d-shark-tank/,youkickass
493,6.0,29.0,Shark Wheel,Yes,Fitness / Sports,Male,,,,"$225,000 ",8%,"$3,000,000 ",Y,,1,,1.0,,,1.0,3.0,"$75,000 ",10% royalty until $500K; then converts to 5% equity,Shark Wheel is a wheel company founded by a small team in Southern California. If you want to know more about our products then visit our website.,http://sharkwheel.com/,http://www.ocregister.com/articles/wheel-660136-patrick-shark.html,http://www.productsofsharktank.com/product/shark-wheel/,http://sharktanksuccess.blogspot.com/2015/05/shark-wheel.html,http://www.youtube.com/user/TheSharkwheel,sharkwheel
494,6.0,29.0,Gato Cafe,No,Uncertain / Other,Female,,,,,,,,,,,,,,,0.0,,,"Gato Cafe, a Florida shop that will serve food while you play with cats up for adoption, entered Shark Tank on May 15. Heavy interviewed owner Adriana Montano.",http://heavy.com/entertainment/2015/05/gato-cafe-cat-shark-tank-products-episodes-season-6-finale/,http://sharktanksuccess.blogspot.com/2015/05/gato-cafe.html,http://sharktankblog.com/business/gato-cafe/,http://emptylighthouse.com/shark-tank-recap-gato-cafe-shark-wheel-spikeball-sway-motorsports-1705213639,http://www.productsofsharktank.com/product/gato-cafe/,gatocafe
495,6.0,29.0,Sway Motorsports,Yes,Green/CleanTech,Male,,,,"$300,000 ",20%,"$1,500,000 ",,,1,,,,,,1.0,"$300,000 ",,Sway Motorsports electric 3-wheeled scooters entered the Shark Tank on May 15. Heavy interviewed owner Joe Wilcox.,http://heavy.com/entertainment/2015/05/sway-motorsports-bikes-scooters-shark-tank-products-episodes-season-finale/,http://swaymotorsports.com/,http://sharktankblog.com/business/sway-motorsports/,http://sharktanksuccess.blogspot.com/2015/05/sway-motor-sports.html,http://www.bustle.com/articles/83314-shark-tanks-sway-motorsports-scooters-will-be-available-soon-to-get-where-you-need-to-go,swaymotorsports
496,6.0,29.0,Spikeball,Yes,Fitness / Sports,Male,,,,"$500,000 ",20%,"$2,500,000 ",,,,,,1,,,1.0,"$500,000 ",,We Are Spikeball Inc. Our Mission: To build the next great American sport. Spikeball is played 2 vs 2. Described as kinda sorta like volleyball and foursquare but on ...,http://spikeball.com/,http://sharktanksuccess.blogspot.com/2015/05/spike-ball.html,http://abc.go.com/shows/shark-tank/video/vdka0_ri20u7je,http://www.chicagotribune.com/bluesky/originals/ct-spikeball-chris-ruder-shark-tank-bsi-20150616-story.html,http://on.aol.com/video/shark-tank--spikeball-gets-a-deal-518831531,spikeball
497,7.0,1.0,the beebo,Yes,Children / Education,Male,"$200,000 ",20%,"$1,000,000 ","$200,000 ",30%,"$666,667 ",,1,,,,,,1.0,2.0,"$100,000 ",Guest shark - Ashton Kutcher,"From Jenna - ""I ordered the Beebo after seeing it on Shark Tank last week. My 2 month old was refusing to take a bottle and we were willing to try anything.",http://www.thebeebo.com/,http://sharetv.com/shows/the_shark_tank/episodes/989055,http://emptylighthouse.com/shark-tank-recap-acton-rocket-skates-beebo-mclary-bros-drinking-vinegar-signal-vault-1562104320,http://www.productsofsharktank.com/product/the-beebo/,http://sharktanksuccess.blogspot.com/2015/09/the-beebo.html,thebeebo
498,7.0,1.0,Acton,No,Fitness / Sports,Male,"$1,000,000 ",4%,"$28,571,429 ",,,,,,,,,,,,0.0,#DIV/0!,,"Click here to find out where to buy the Acton, as seen on Shark Tank Season 07 Episode 01 on ABC.",http://thesharktankproducts.com/products/acton/,http://sharetv.com/shows/the_shark_tank/episodes/989055,http://www.acton.org/prison-entrepreneurs-shark-tank-redemption,http://emptylighthouse.com/shark-tank-recap-acton-rocket-skates-beebo-mclary-bros-drinking-vinegar-signal-vault-1562104320,http://abc.go.com/shows/shark-tank/episode-guide/season-7/01-season-7-premiere-guest-shark-ashton-kutcher-the-beebo-acton-mcclary-bros-signalvault,acton
499,7.0,1.0,McClary Brothers Drinking Vinegars,No,Food and Beverage,Female,"$100,000 ",15%,"$666,667 ",,,,,,,,,,,,0.0,#DIV/0!,,"McClary Bros. is a relatively new company, but it has already achieved measurable success. As McClary told the Detroit Free Press in an article published last week ...",http://www.inquisitr.com/2443764/mcclary-bros-start-shark-tank-fight-over-drinking-vinegars/,http://heavy.com/news/2015/09/mcclary-bros-drinking-vinegar-shark-tank-products-episodes-season-7-premiere/,https://www.mcclarybros.com/,http://www.detroitnews.com/story/entertainment/television/2015/09/16/local-business-owner-appear-shark-tank/32511057/,http://sharktanksuccess.blogspot.com/2015/09/mcclary-bros-vinegar-drinks.html,mcclarybrothersdrinkingvinegars
500,7.0,1.0,SIGNALVAULT,Yes,Software / Tech,Male,"$200,000 ",13%,"$1,600,000 ","$200,000 ",25%,"$800,000 ",,,,1,1.0,,,,2.0,"$100,000 ",,"The SignalVault is laboratory tested & proven to protect your information from hackers and identity thieves. As Seen On Shark Tank, Good Morning America & CNBC",http://www.signal-vault.com/,http://thesharktankproducts.com/products/signalvault/,http://www.orlandosentinel.com/business/brinkmann-on-business/os-signalvault-sales-shark-tank-20151001-story.html,http://sharktanksuccess.blogspot.com/2015/09/signal-vault.html,http://www.bustle.com/articles/112590-what-is-shark-tank-invention-signal-vault-itll-make-you-want-to-protect-your-data,signalvault
501,7.0,2.0,O'Dang Hummus,Yes,Food and Beverage,Male,"$50,000 ",10%,"$500,000 ","$50,000 ",20%,"$250,000 ",,,,1,1.0,,,,2.0,"$25,000 ",,O'Dang Hummus Sauce is a hummus based sauce that give you the creamy taste you love in a ... Get Your Shark Tank Special! ... O’Dang! Apparently you love hummus too!,http://www.odanghummus.com/,http://www.centralfloridafuture.com/story/news/2015/10/02/odang-hummus-ceo-lands-50k-tv-show-shark-tank/73247932/,http://today.ucf.edu/odang-ucfbusiness-hummus-company-lands-spot-on-abcs-shark-tank/,https://2paragraphs.com/2015/10/odang-hummus-sauce-on-shark-tank-not-a-bummus/,http://www.bizjournals.com/orlando/morning_call/2015/09/orlando-s-o-dang-hummus-to-be-on-abc-s-shark-tank.html,o'danghummus
502,7.0,2.0,Splikity,No,Software / Tech,Male,"$200,000 ",10%,"$2,000,000 ",,,,,,,,,,,,,,,"Splikity, an app that stores, syncs, recommends and fills passwords, entered the Shark Tank in Season 7. Heavy spoke to its co-founder about the tech company.",http://heavy.com/news/2015/10/splikity-app-passwords-shark-tank-products-episodes-season-7/,https://www.splikity.com/,http://abc.go.com/shows/shark-tank/episode-guide/season-7/02-week-2-odang-hummus-mikki-bey-eyelash-extensions-loliware-splikity,http://www.business2community.com/social-buzz/shark-tank-twitter-reactions-to-splikity-01344676,http://sharktankblog.com/business/splikity/,splikity
503,7.0,2.0,Mikki Bey,No,Fashion / Beauty,Female,"$300,000 ",20%,"$1,500,000 ",,,,,,,,,,,,,,,"When Mikki Bey appeared on Shark Tank last week, a potentially embarrassing moment might have actually helped her business. Bey, who runs a very successful",http://www.inquisitr.com/2479419/shark-tank-entrepreneur-mikki-bey-defends-crying-despite-criticism-from-barbara-corcoran/,http://www.huffingtonpost.com/mikki-bey/i-cried-on-shark-tank-last-week-and-im-not-sorry_b_8252998.html,http://mblashes.com/,http://heavy.com/news/2015/10/mikki-bey-eyelash-extensions-shark-tank-products-episodes-season-7/,https://2paragraphs.com/2015/10/mikki-bey-eyelash-extensions-on-shark-tank-making-6-figures/,mikkibey
